decision_date,aapl_intraday_return,contextual_prior_intraday_percentile,contextual_spy_return_10,contextual_qqq_return_10,contextual_ready,contextual_raw_signal,contextual_virtual_signal,contextual_virtual_signal_blocked,contextual_virtual_signal_pending_stage_outcome,weak_trend_prior_intraday_percentile,weak_trend_spy_return_20,weak_trend_qqq_return_20,weak_trend_aapl_sma_20,weak_trend_ready,weak_trend_raw_signal,weak_trend_virtual_signal,weak_trend_virtual_signal_blocked,weak_trend_virtual_signal_pending_stage_outcome,unfiltered_union_candidate_signal,unfiltered_union_signal,unfiltered_union_signal_blocked,unfiltered_union_signal_pending_stage_outcome,stage_outcome_available,always_long_target_exposure,unfiltered_contextual_target_exposure,unfiltered_weak_trend_target_exposure,unfiltered_union_target_exposure,spy_return_20,qqq_return_20,risk_regime_ready,risk_on,union_candidate_signal,shadow_canonical_union_signal,canonical_union_cash_signal,shadow_matures_on_close,shadow_matured_now,shadow_signal_close,shadow_opportunity_risk_on,shadow_matured_signal_risk_on,shadow_label_10bps,shadow_lesson_added_now,shadow_pending,selector_regime_n_eff,selector_regime_mean,selector_regime_ready,selector_cash_prediction,selector_skip_prediction,risk_on_n_raw,risk_on_n_eff,risk_on_weighted_label_sum,risk_on_weighted_squared_label_sum,risk_on_mean,risk_on_ready,risk_on_cash_selected,not_risk_on_n_raw,not_risk_on_n_eff,not_risk_on_weighted_label_sum,not_risk_on_weighted_squared_label_sum,not_risk_on_mean,not_risk_on_ready,not_risk_on_cash_selected,selector_skip_signal,learner_cash_signal,target_exposure
2025-04-15,0.0013870939188063147,0.019922959042014687,-0.041642030073653302,-0.031119182631291653,True,False,False,False,False,0.023139035203499664,-0.038844913693522831,-0.033436677610107046,207.01169967651367,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.038844913693522831,-0.033436677610107046,True,False,False,False,False,,True,2025-04-11,False,False,0.044366882480313188,True,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,187,121.66675909452431,0.96565257839862062,0.136012731988259,0.0079368644779006063,True,True,False,False,1
2025-04-16,-0.020619057901319571,0.019922959042014687,-0.068837155451314858,-0.067142699367303438,True,False,False,False,False,0.023139035203499664,-0.070334381592784379,-0.07496024801428669,205.96871109008788,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.070334381592784379,-0.07496024801428669,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,187,121.66675909452431,0.96565257839862062,0.136012731988259,0.0079368644779006063,True,True,False,False,1
2025-04-17,-0.0011156248687005377,0.019922959042014687,-0.019172688548293793,-0.01455630768451055,True,False,False,False,False,0.023139035203499664,-0.066307851034170251,-0.071981113574704825,205.11720886230469,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.066307851034170251,-0.071981113574704825,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,187,121.66675909452431,0.96565257839862062,0.136012731988259,0.0079368644779006063,True,True,False,False,1
2025-04-21,-0.00056915510901778266,0.019922959042014687,0.017020204380381099,0.024699953603244174,True,False,False,False,False,0.023139035203499664,-0.088832893421203818,-0.097920558597914376,203.86830825805663,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.088832893421203818,-0.097920558597914376,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,187,121.66675909452431,0.96565257839862062,0.136012731988259,0.0079368644779006063,True,True,False,False,1
2025-04-22,0.018458140251398136,0.019922959042014687,0.045342929801102771,0.049068904386639911,True,False,False,False,False,0.023139035203499664,-0.081573925220838173,-0.094118082081680488,202.82432403564454,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.081573925220838173,-0.094118082081680488,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,187,121.66675909452431,0.96565257839862062,0.136012731988259,0.0079368644779006063,True,True,False,False,1
2025-04-23,-0.0067960868761377524,0.019922959042014687,0.078432045986569277,0.092534756065977497,True,False,False,False,False,0.023139035203499664,-0.069579147229150262,-0.078831143833369199,201.87185668945312,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.069579147229150262,-0.078831143833369199,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,187,121.66675909452431,0.96565257839862062,0.136012731988259,0.0079368644779006063,True,True,False,False,1
2025-04-24,0.016984702708310317,0.019922959042014687,-0.0035180973753937694,0.0028969704244188321,True,False,False,False,False,0.023139035203499664,-0.038516393023263373,-0.035158266705183516,201.21731491088866,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.038516393023263373,-0.035158266705183516,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,187,121.66675909452431,0.96565257839862062,0.136012731988259,0.0079368644779006063,True,True,False,False,1
2025-04-25,0.014100904835787409,0.019922959042014687,0.04967780566870883,0.059124227459358192,True,False,False,False,False,0.023139035203499664,-0.028990520002274534,-0.018811469142830495,200.49264373779297,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.028990520002274534,-0.018811469142830495,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,187,121.66675909452431,0.96565257839862062,0.136012731988259,0.0079368644779006063,True,True,False,False,1
2025-04-28,0.00066666376023061247,0.019922959042014687,0.031670040300453284,0.039634603603294405,True,False,False,False,False,0.023139035203499664,-0.0086565210732236775,0.0073996006263397085,200.10668411254883,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.0086565210732236775,0.0073996006263397085,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,187,121.66675909452431,0.96565257839862062,0.136012731988259,0.0079368644779006063,True,True,False,False,1
2025-04-29,0.012075347371604428,0.019922959042014687,0.028194135442568324,0.039455336409943476,True,False,False,False,False,0.023139035203499664,-0.0090632900075769962,0.01409632068995359,199.56355438232421,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.0090632900075769962,0.01409632068995359,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,187,121.66675909452431,0.96565257839862062,0.136012731988259,0.0079368644779006063,True,True,False,False,1
2025-04-30,0.015289043963610638,0.019922959042014687,0.031491149662053797,0.038166859801988418,True,False,False,False,False,0.023139035203499664,-0.011462235812880639,0.0058599556900558181,199.0318634033203,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.011462235812880639,0.0058599556900558181,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,187,121.66675909452431,0.96565257839862062,0.136012731988259,0.0079368644779006063,True,True,False,False,1
2025-05-01,0.020279345016412265,0.019922959042014687,0.062416665920947745,0.084425211438316827,True,False,False,False,False,0.023139035203499664,-0.010717075265120113,0.011613975480389449,198.50614166259766,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.010717075265120113,0.011613975480389449,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,187,121.66675909452431,0.96565257839862062,0.136012731988259,0.0079368644779006063,True,True,False,False,1
2025-05-02,-0.0035906169514495767,0.020312103827092809,0.076651247183876059,0.10072034448679346,True,False,False,False,False,0.023139035203499664,0.056008948146487603,0.084697920477843303,198.61357269287109,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.056008948146487603,0.084697920477843303,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,187,121.66675909452431,0.96565257839862062,0.136012731988259,0.0079368644779006063,True,True,False,False,1
2025-05-05,-0.020728737505411154,0.020312103827092809,0.096579112741524531,0.12195528043890258,True,False,False,False,False,0.023139035203499664,0.11524311335964232,0.14966752381065818,199.13630981445311,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.11524311335964232,0.14966752381065818,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,187,121.66675909452431,0.96565257839862062,0.136012731988259,0.0079368644779006063,True,True,False,False,1
2025-05-06,0.0015134846012179182,0.020312103827092809,0.059838724938117815,0.083085923066031686,True,False,False,False,False,0.023139035203499664,0.10789491784347716,0.1362317626674745,199.98432846069335,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.10789491784347716,0.1362317626674745,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,187,121.66675909452431,0.96565257839862062,0.136012731988259,0.0079368644779006063,True,True,False,False,1
2025-05-07,-0.014660833437717069,0.020312103827092809,0.048055785179616839,0.063225910935767571,True,False,False,False,False,0.023139035203499664,0.13025694471931426,0.16161126124723535,201.16956634521483,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.13025694471931426,0.16161126124723535,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,187,121.66675909452431,0.96565257839862062,0.136012731988259,0.0079368644779006063,True,True,False,False,1
2025-05-08,-0.0011632395615976954,0.020312103827092809,0.033602303622290774,0.044805751271083549,True,False,False,False,False,0.023139035203499664,0.029965990070716098,0.047832522631778618,201.10192337036133,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.029965990070716098,0.047832522631778618,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,187,121.66675909452431,0.96565257839862062,0.136012731988259,0.0079368644779006063,True,True,False,False,1
2025-05-09,-0.0023618151794126963,0.020312103827092809,0.024880183460540328,0.032609626320165175,True,False,False,False,False,0.023139035203499664,0.075793982048203867,0.093661872743441732,201.50529098510742,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.075793982048203867,0.093661872743441732,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,187,121.66675909452431,0.96565257839862062,0.136012731988259,0.0079368644779006063,True,True,False,False,1
2025-05-12,-0.00085323948205318079,0.020312103827092809,0.058346207995361832,0.075019571495532622,True,False,False,False,False,0.023139035203499664,0.091864075054406635,0.11762754607754133,202.14771728515626,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.091864075054406635,0.11762754607754133,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,187,121.66675909452431,0.96565257839862062,0.136012731988259,0.0079368644779006063,True,True,False,False,1
2025-05-13,0.011880435712659398,0.020312103827092809,0.058666421020603599,0.08424292599058858,True,False,False,False,False,0.023139035203499664,0.088514605483357656,0.12702209538564868,202.67936935424805,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.088514605483357656,0.12702209538564868,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,187,121.66675909452431,0.96565257839862062,0.136012731988259,0.0079368644779006063,True,True,False,False,1
2025-05-14,-0.00047070022206874285,0.020312103827092809,0.059599121739448702,0.09087856899952218,True,False,False,False,False,0.023139035203499664,0.092967116263926508,0.13251397840352075,203.20004043579101,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.092967116263926508,0.13251397840352075,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,187,121.66675909452431,0.96565257839862062,0.136012731988259,0.0079368644779006063,True,True,False,False,1
2025-05-15,0.0023702299465910848,0.020312103827092809,0.057281572120388979,0.077997873223875747,True,False,False,False,False,0.023139035203499664,0.12327356279180179,0.16900807160085751,204.06831512451171,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.12327356279180179,0.16900807160085751,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,187,121.66675909452431,0.96565257839862062,0.136012731988259,0.0079368644779006063,True,True,False,False,1
2025-05-16,-0.0051799119436525265,0.020312103827092809,0.04841561552667617,0.066853704701425043,True,False,False,False,False,0.023139035203499664,0.12877798002384711,0.17430757735596436,204.79234161376954,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.12877798002384711,0.17430757735596436,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,187,121.66675909452431,0.96565257839862062,0.136012731988259,0.0079368644779006063,True,True,False,False,1
2025-05-19,0.0041844793509859812,0.020312103827092809,0.055615629930621857,0.07424939147532883,True,False,False,False,False,0.023139035203499664,0.15756605086540687,0.205259777274023,205.58285446166991,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.15756605086540687,0.205259777274023,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,187,121.66675909452431,0.96565257839862062,0.136012731988259,0.0079368644779006063,True,True,False,False,1
2025-05-20,-0.0039004072120942812,0.020312103827092809,0.060933899711763662,0.080721241718490599,True,False,False,False,False,0.023139035203499664,0.12441883151414057,0.17051396366373939,205.95047454833986,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.12441883151414057,0.17051396366373939,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,187,121.66675909452431,0.96565257839862062,0.136012731988259,0.0079368644779006063,True,True,False,False,1
